,job_title,job_detail_url,job_listed,company_name,company_link,company_location
65,Analista de Visualización de Datos Junior,https://es.linkedin.com/jobs/view/analista-de-visualizaci%C3%B3n-de-datos-junior-at-randstad-espa%C3%B1a-4125920759?refId=5iMqGO1%2FHzfh4hS6zDhIBw%3D%3D&trackingId=HggPEI%2Fdc1WSNzBRrU0oqA%3D%3D&position=3&pageNum=17,1 day ago,Randstad España,https://es.linkedin.com/company/randstad-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
66,Senior AWS Data Engineer,https://es.linkedin.com/jobs/view/senior-aws-data-engineer-at-cognizant-4144854870?refId=5iMqGO1%2FHzfh4hS6zDhIBw%3D%3D&trackingId=sxEbo6WP1Cmv0ZOH4tZgDw%3D%3D&position=17&pageNum=17,1 day ago,Cognizant,https://www.linkedin.com/company/cognizant?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navalcarnero, Community of Madrid, Spain"
67,Java Software Engineer (Remoto) I Hexagonal,https://es.linkedin.com/jobs/view/java-software-engineer-remoto-i-hexagonal-at-knowmad-mood-4124882758?refId=5iMqGO1%2FHzfh4hS6zDhIBw%3D%3D&trackingId=AblVa2yBq5iaE5qXecJJ6w%3D%3D&position=22&pageNum=17,1 day ago,knowmad mood,https://es.linkedin.com/company/knowmad-mood?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
68,Senior Software Engineer - Kotlin/Java (All genders),https://es.linkedin.com/jobs/view/senior-software-engineer-kotlin-java-all-genders-at-zooplus-4145902812?refId=FdMdL4No5nsuHtAaKxXehg%3D%3D&trackingId=2AC8z0cT2pJuvJROP0Giew%3D%3D&position=10&pageNum=18,1 day ago,zooplus,https://de.linkedin.com/company/zooplus-se?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
69,Internship Business Intelligence,https://es.linkedin.com/jobs/view/internship-business-intelligence-at-johnson-johnson-4144165471?refId=jlTvqtUYEFUTXMPpb2kHVA%3D%3D&trackingId=9uLuTs8OWaHX25CwgTbJyQ%3D%3D&position=17&pageNum=19,1 day ago,Johnson & Johnson,https://www.linkedin.com/company/johnson-&-johnson?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
70,Analytics Senior Analyst,https://es.linkedin.com/jobs/view/analytics-senior-analyst-at-deutsche-bank-4105019668?refId=jlTvqtUYEFUTXMPpb2kHVA%3D%3D&trackingId=5EU9ZMv0XtwuDlrJiSj12g%3D%3D&position=20&pageNum=19,1 day ago,Deutsche Bank,https://de.linkedin.com/company/deutsche-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
71,Senior Engineer - AI Embedded Software (Italy based),https://es.linkedin.com/jobs/view/senior-engineer-ai-embedded-software-italy-based-at-axelera-ai-4145182129?refId=RVoI%2BWwn15hCaFEnz4TWeA%3D%3D&trackingId=R5SW5DWBVZWKAdslPdhJEg%3D%3D&position=4&pageNum=20,1 day ago,Axelera AI,https://nl.linkedin.com/company/axelera-ai?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
72,Consultor/a DEI (Data Engineering Integration),https://es.linkedin.com/jobs/view/consultor-a-dei-data-engineering-integration-at-ayesa-4144129584?refId=RVoI%2BWwn15hCaFEnz4TWeA%3D%3D&trackingId=VMZHmIu6swb9zcrEKJhFog%3D%3D&position=10&pageNum=20,1 day ago,Ayesa,https://es.linkedin.com/company/ayesa?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
73,Business Intelligence Specialist,https://es.linkedin.com/jobs/view/business-intelligence-specialist-at-daiichi-sankyo-europe-gmbh-4145924146?refId=RVoI%2BWwn15hCaFEnz4TWeA%3D%3D&trackingId=DtsQGg59iMhLvGUrqtTgZg%3D%3D&position=13&pageNum=20,1 day ago,Daiichi Sankyo Europe GmbH,https://de.linkedin.com/company/daiichi-sankyo-europe-gmbh?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
74,Analytics Senior Analyst,https://es.linkedin.com/jobs/view/analytics-senior-analyst-at-deutsche-bank-4105019668?refId=RVoI%2BWwn15hCaFEnz4TWeA%3D%3D&trackingId=SWdO5X4oSUSOAvSA%2FwKv3g%3D%3D&position=22&pageNum=20,1 day ago,Deutsche Bank,https://de.linkedin.com/company/deutsche-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
75,Software Performance Engineer (Android/Kotlin),https://es.linkedin.com/jobs/view/software-performance-engineer-android-kotlin-at-tomtom-4123652938?refId=RVoI%2BWwn15hCaFEnz4TWeA%3D%3D&trackingId=Y7oNmieiiRdk9einhhvcfA%3D%3D&position=25&pageNum=20,1 day ago,TomTom,https://nl.linkedin.com/company/tomtom?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
76,Senior Software Engineer - Kotlin/Java (All genders),https://es.linkedin.com/jobs/view/senior-software-engineer-kotlin-java-all-genders-at-zooplus-4145902812?refId=LtGvNDRbIiqTwa1XzDQk5w%3D%3D&trackingId=XTvhz4hm2GQfQzThotiJWQ%3D%3D&position=1&pageNum=21,1 day ago,zooplus,https://de.linkedin.com/company/zooplus-se?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
77,IT System Engineer / empresa fabricante HW (H/M/D),https://es.linkedin.com/jobs/view/it-system-engineer-empresa-fabricante-hw-h-m-d-at-talented-international-4145919115?refId=LtGvNDRbIiqTwa1XzDQk5w%3D%3D&trackingId=8ZmCtgwEv8c7rS9N6vvZRA%3D%3D&position=8&pageNum=21,1 day ago,Talented International,https://es.linkedin.com/company/talented-international?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
78,Software Engineer ISR Mission Systems,https://es.linkedin.com/jobs/view/software-engineer-isr-mission-systems-at-airbus-defence-and-space-4081274981?refId=LtGvNDRbIiqTwa1XzDQk5w%3D%3D&trackingId=1z5ygNO1VFgZITXjLM9g%2Fg%3D%3D&position=13&pageNum=21,1 day ago,Airbus Defence and Space,https://www.linkedin.com/company/airbus-defence-and-space?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
79,System Engineer – Hybrid Cloud Infrastructure (x|f|m) - Hybrid,https://es.linkedin.com/jobs/view/system-engineer-%E2%80%93-hybrid-cloud-infrastructure-x-f-m-hybrid-at-sartorius-4124735682?refId=LtGvNDRbIiqTwa1XzDQk5w%3D%3D&trackingId=j9OXrkhOjf4cqLh9%2FTh1xQ%3D%3D&position=17&pageNum=21,1 day ago,Sartorius,https://de.linkedin.com/company/sartorius?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
80,Senior Software Engineer - Cross Border payments (Madrid / Barcelona),https://es.linkedin.com/jobs/view/senior-software-engineer-cross-border-payments-madrid-barcelona-at-deutsche-bank-3997021232?refId=LtGvNDRbIiqTwa1XzDQk5w%3D%3D&trackingId=Yf2cJVk9M1putEIEsOLuEQ%3D%3D&position=18&pageNum=21,1 day ago,Deutsche Bank,https://de.linkedin.com/company/deutsche-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
81,"Senior Software Engineer (Embedded), Devices",https://es.linkedin.com/jobs/view/senior-software-engineer-embedded-devices-at-amazon-3903408984?refId=mXSy218UvW9GMbgT3jByKg%3D%3D&trackingId=7uBH1vscpVnqSN22B7dKAg%3D%3D&position=5&pageNum=22,1 day ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
82,Data Governance & Monitoring - CDO (OPENBANK),https://es.linkedin.com/jobs/view/data-governance-monitoring-cdo-openbank-at-openbank-4070746517?refId=mXSy218UvW9GMbgT3jByKg%3D%3D&trackingId=lx%2BS6juEiZdJ7K%2BI0p16pw%3D%3D&position=17&pageNum=22,1 day ago,Openbank,https://es.linkedin.com/company/openbank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
83,Data Analytics Platform Architect,https://es.linkedin.com/jobs/view/data-analytics-platform-architect-at-hitachi-energy-4089961588?refId=mXSy218UvW9GMbgT3jByKg%3D%3D&trackingId=mQaXAPgVg%2FfkBIqMD5g%2F9w%3D%3D&position=20&pageNum=22,1 day ago,Hitachi Energy,https://ch.linkedin.com/company/hitachienergy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
84,Consultor Senior Power BI,https://es.linkedin.com/jobs/view/consultor-senior-power-bi-at-ad4-oct%C3%B3gono-4145481566?refId=mXSy218UvW9GMbgT3jByKg%3D%3D&trackingId=hxVl7jNlnT4%2BkqspbHwZFA%3D%3D&position=22&pageNum=22,1 day ago,AD4 Octógono,https://es.linkedin.com/company/ad4-octogono?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
85,Continues Development Internship - Madrid,https://es.linkedin.com/jobs/view/continues-development-internship-madrid-at-abbott-4145975105?refId=6nUlb6gH8Ge0cwv7vGKOxQ%3D%3D&trackingId=pv21yklnd94xcNB1F5bwNg%3D%3D&position=6&pageNum=24,1 day ago,Abbott,https://www.linkedin.com/company/abbott-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
86,Senior Software Engineer - Tibco BPM to uFlow Migration (Madrid / Barcelona),https://es.linkedin.com/jobs/view/senior-software-engineer-tibco-bpm-to-uflow-migration-madrid-barcelona-at-deutsche-bank-3997017761?refId=6nUlb6gH8Ge0cwv7vGKOxQ%3D%3D&trackingId=FHG%2BIN9IPmAFA4WApxuk3Q%3D%3D&position=19&pageNum=24,1 day ago,Deutsche Bank,https://de.linkedin.com/company/deutsche-bank?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
87,Senior Data Analyst,https://es.linkedin.com/jobs/view/senior-data-analyst-at-havas-media-network-espa%C3%B1a-4145961916?refId=xndk4q%2FZdLhddgb2PRN9DQ%3D%3D&trackingId=GO%2FkvsM6dWOpDgnLETx2yQ%3D%3D&position=2&pageNum=25,1 day ago,Havas Media Network España,https://es.linkedin.com/company/havas-media-network-espana?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
88,Advanced Support Engineer - Database,https://es.linkedin.com/jobs/view/advanced-support-engineer-database-at-oracle-4143752414?refId=%2Fq8IkmAC8FsOi3L4LWt3mA%3D%3D&trackingId=sR%2BbOX439Unx5uif7TN32w%3D%3D&position=11&pageNum=26,1 day ago,Oracle,https://www.linkedin.com/company/oracle?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
89,Senior Software Engineer - Release Platforms,https://es.linkedin.com/jobs/view/senior-software-engineer-release-platforms-at-datadog-3965442723?refId=27zDqnaAzgOwPOyBAP6gyA%3D%3D&trackingId=TNzElLy%2FLFBiaaKK%2B0EVwQ%3D%3D&position=6&pageNum=28,1 day ago,Datadog,https://www.linkedin.com/company/datadog?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
90,Head of Databricks Center of Excellence,https://es.linkedin.com/jobs/view/head-of-databricks-center-of-excellence-at-epam-systems-4084886543?refId=27zDqnaAzgOwPOyBAP6gyA%3D%3D&trackingId=yIW5UMVgzXv%2FNDEA27iSvg%3D%3D&position=20&pageNum=28,1 day ago,EPAM Systems,https://www.linkedin.com/company/epam-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
91,Prácticas gobierno del dato ATR (Madrid) 12207,https://es.linkedin.com/jobs/view/pr%C3%A1cticas-gobierno-del-dato-atr-madrid-12207-at-naturgy-4119207583?refId=BzKsdm%2FLcWVFlzPY6XXEyg%3D%3D&trackingId=WBXbdra6ALFtQh34wyjBgQ%3D%3D&position=22&pageNum=29,1 day ago,Naturgy,https://es.linkedin.com/company/naturgy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
92,Software Engineer Java,https://es.linkedin.com/jobs/view/software-engineer-java-at-inetum-4125918174?refId=4T3q6%2BDUDS%2Fwfb0hIc%2BkJw%3D%3D&trackingId=RunohXv6980c86tAwrcZLw%3D%3D&position=4&pageNum=30,1 day ago,Inetum,https://fr.linkedin.com/company/inetum?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
93,2025 Software Development Engineer Intern - Embedded Development,https://es.linkedin.com/jobs/view/2025-software-development-engineer-intern-embedded-development-at-amazon-4071890759?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=Hg8vaMEm3mKMgmbafRaXzw%3D%3D&position=3&pageNum=31,1 day ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
94,Senior Software Engineer - Frontend,https://es.linkedin.com/jobs/view/senior-software-engineer-frontend-at-datadog-3694163449?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=Z8idTmfFqyaTy1nY03InyQ%3D%3D&position=4&pageNum=31,1 day ago,Datadog,https://www.linkedin.com/company/datadog?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
95,Pricing Data Scientist,https://es.linkedin.com/jobs/view/pricing-data-scientist-at-prima-4008659320?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=SX3Z%2BNekytvToqmKflWUaQ%3D%3D&position=17&pageNum=31,1 day ago,Prima,https://it.linkedin.com/company/prima-assicurazioni?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
96,Senior Software Engineer C# - FinTech,https://es.linkedin.com/jobs/view/senior-software-engineer-c%23-fintech-at-client-server-4145778441?refId=pvzzDZKJw%2BBNu7o7uLGHhw%3D%3D&trackingId=ORhioGlCRkPfcTGy%2Fp4QYQ%3D%3D&position=24&pageNum=31,1 day ago,Client Server,https://uk.linkedin.com/company/client-server?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
97,Value Engineer - Growth (Turkish speaker),https://es.linkedin.com/jobs/view/value-engineer-growth-turkish-speaker-at-celonis-4047660002?refId=iogc%2B4XiXLpYrKPr7Us7Lw%3D%3D&trackingId=L%2BVeyC3%2BzAI47t9a0E0QIg%3D%3D&position=16&pageNum=32,1 day ago,Celonis,https://www.linkedin.com/company/celonis?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
98,Senior Security Operations Engineer,https://es.linkedin.com/jobs/view/senior-security-operations-engineer-at-pleo-4119695764?refId=GB%2Fwwj7Zi4x1VtaSwZK9nQ%3D%3D&trackingId=mfsEfOy7n8Vm%2Fk1gxZ954g%3D%3D&position=8&pageNum=33,1 day ago,Pleo,https://dk.linkedin.com/company/pleo-company?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
99,"Software Development Engineer, Invoice By Amazon",https://es.linkedin.com/jobs/view/software-development-engineer-invoice-by-amazon-at-amazon-3972022073?refId=GB%2Fwwj7Zi4x1VtaSwZK9nQ%3D%3D&trackingId=9aFE1BIoFuZCaKF7%2FXkLHg%3D%3D&position=17&pageNum=33,1 day ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
100,Software Engineer - Kafka Platform,https://es.linkedin.com/jobs/view/software-engineer-kafka-platform-at-new-relic-4106767412?refId=GB%2Fwwj7Zi4x1VtaSwZK9nQ%3D%3D&trackingId=7ut1bKLUPNd%2FN5mQpf%2FpqQ%3D%3D&position=20&pageNum=33,1 day ago,New Relic,https://www.linkedin.com/company/new-relic-inc-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
101,Data Scientist,https://es.linkedin.com/jobs/view/data-scientist-at-segurcaixa-adeslas-4121116151?refId=jYUCayDj5AktnYUNOxZvEQ%3D%3D&trackingId=%2B%2BGY6OTCoT5WqCwUfkcVEg%3D%3D&position=15&pageNum=34,1 day ago,SegurCaixa Adeslas,https://es.linkedin.com/company/segurcaixa-adeslas?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
102,Quality Assurance Engineer,https://es.linkedin.com/jobs/view/quality-assurance-engineer-at-nationale-nederlanden-4146912934?refId=jYUCayDj5AktnYUNOxZvEQ%3D%3D&trackingId=i10BpefHgJt67nL%2Bp7btEA%3D%3D&position=25&pageNum=34,1 day ago,Nationale-Nederlanden,https://nl.linkedin.com/company/nationale-nederlanden?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
103,Programmatic Specialist,https://es.linkedin.com/jobs/view/programmatic-specialist-at-seedtag-4145922709?refId=k9%2FkRnfSBzcobArEZmRAig%3D%3D&trackingId=dgDhtnO0HTt780RS%2FZovpw%3D%3D&position=24&pageNum=35,1 day ago,Seedtag,https://www.linkedin.com/company/seedtag?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
104,C++ Software Engineer - Generalist - American Football,https://es.linkedin.com/jobs/view/c%2B%2B-software-engineer-generalist-american-football-at-electronic-arts-ea-4117143047?refId=M92tBlvFSrvwBHhPL3Il6Q%3D%3D&trackingId=I2E%2FHmW9vMo%2BsaKFsPejCQ%3D%3D&position=19&pageNum=37,1 day ago,Electronic Arts (EA),https://www.linkedin.com/company/electronic-arts?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
105,Java Software Engineer - Checkout (Hybrid),https://es.linkedin.com/jobs/view/java-software-engineer-checkout-hybrid-at-edreams-odigeo-4077621765?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=02DWTb3dExi%2Bv4Nv4nzqnQ%3D%3D&position=10&pageNum=38,1 day ago,eDreams ODIGEO,https://es.linkedin.com/company/edreamsodigeo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
106,Data Scientist,https://es.linkedin.com/jobs/view/data-scientist-at-publicis-groupe-espa%C3%B1a-4097066075?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=%2FQRY5ieVZolYxUsPEupmdQ%3D%3D&position=23&pageNum=38,1 day ago,Publicis Groupe España,https://es.linkedin.com/company/publicisgroupespain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
107,"Sr. Software Development Engineer, AB Cart",https://es.linkedin.com/jobs/view/sr-software-development-engineer-ab-cart-at-amazon-4074363999?refId=4aUxUe7ReM%2FfmMEQZ%2Bz1sA%3D%3D&trackingId=ZvXhmmu2r2%2FExNIzpvkfyw%3D%3D&position=25&pageNum=38,1 day ago,Amazon,https://www.linkedin.com/company/amazon?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
108,Software Quality Assurance Analyst / Engineer,https://es.linkedin.com/jobs/view/software-quality-assurance-analyst-engineer-at-apex-group-ltd-4102804712?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=Uiah%2Be2XrzI%2FrIGCJBonsg%3D%3D&position=9&pageNum=39,1 day ago,Apex Group Ltd,https://bm.linkedin.com/company/the-apex-group-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
109,Senior Manager Data Scientist - CSSC,https://es.linkedin.com/jobs/view/senior-manager-data-scientist-cssc-at-coca-cola-europacific-partners-4145904212?refId=xPrcwAXkZO4mu5jDn0JJDg%3D%3D&trackingId=3nuGazB3aJE8j7Gf0aDa8Q%3D%3D&position=15&pageNum=39,1 day ago,Coca-Cola Europacific Partners,https://uk.linkedin.com/company/coca-cola-europacific-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
110,Data Engineer Junior – Spark/Scala,https://es.linkedin.com/jobs/view/data-engineer-junior-%E2%80%93-spark-scala-at-it-partner-4143517293?refId=5lUV4%2FNAtY0kytHF7H9LFw%3D%3D&trackingId=io8oE36GsSpONy4Bq2zKbg%3D%3D&position=9&pageNum=0,2 days ago,IT Partner,https://es.linkedin.com/company/it-partner-espa%C3%B1a?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
111,Data Analytics Engineer,https://es.linkedin.com/jobs/view/data-analytics-engineer-at-kilo-health-4146217157?refId=gl%2Bd7kBz9WLFJeX%2Bk722Sg%3D%3D&trackingId=79bCfwWHRrOkBJ4%2B5E7%2FAQ%3D%3D&position=1&pageNum=1,2 days ago,Kilo Health,https://lt.linkedin.com/company/kilo-health?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
112,Data Engineer – Spark Scala,https://es.linkedin.com/jobs/view/data-engineer-%E2%80%93-spark-scala-at-grupo-tecdata-engineering-4144999494?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=OL%2BueOF7N%2BJUlbYbVNVVlg%3D%3D&position=13&pageNum=3,2 days ago,Grupo TECDATA Engineering,https://es.linkedin.com/company/grupo-tecdata-engineering?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
113,"Senior Data Engineer (Azure, Databricks)",https://es.linkedin.com/jobs/view/senior-data-engineer-azure-databricks-at-capgemini-4072586493?refId=0lQEwrH3pQrcnHMZEPdE6Q%3D%3D&trackingId=q0UYJqGZkbHvisfNV2HbnA%3D%3D&position=17&pageNum=3,2 days ago,Capgemini,https://fr.linkedin.com/company/capgemini?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
114,Big Data Engineer,https://es.linkedin.com/jobs/view/big-data-engineer-at-plexus-tech-4143518055?refId=syd0D2KoXmexQAiehNkiZA%3D%3D&trackingId=V2OFi3Hm67%2FCv3H4leAkZQ%3D%3D&position=17&pageNum=4,2 days ago,Plexus Tech,https://es.linkedin.com/company/plexus-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
115,Data Engineer,https://es.linkedin.com/jobs/view/data-engineer-at-sg-tech-4145060962?refId=NfI1oXKEWAziniZHawNbcA%3D%3D&trackingId=5fLmwaiW8TWbNyi3im6j1g%3D%3D&position=2&pageNum=5,2 days ago,Sg Tech,https://es.linkedin.com/company/sgtech1?trk=public_jobs_jserp-result_job-search-card-subtitle,"Madrid, Community of Madrid, Spain"
